Año,Meses,Departamento,Provincia,Distrito,Conglomerado,Estratos,Geografico,Visitas,TEM,TNR_Historica_Cong,TNR_Historica_Distrito,TNR_Historica_Departamento,N_HOGAR,TotalPersHogar,TotalMuj12_49,TotalMen_12,TotalMen_6,TotalMen_5,TotalMen_3,DuracionPromedio,TNR,TNR_ALTA,Altitud,Latitud,Longitud
2023,may,Cusco,La Convencion,Pichari,3399,Medio Bajo,Selva,1.1,0.0,0.0,2.5,5.02491181657848,10,32,9.0,9.0,7.0,6.0,2.0,18.1,0.0,0,623.67,-12.518204666666666,-73.82552316666667
2023,may,Cusco,La Convencion,Pichari,3403,Bajo,Selva,1.4,20.0,10.0,2.0,4.99714987284048,10,32,10.0,14.0,10.0,10.0,4.0,19.7,0.0,0,528.8900000000001,-12.329255,-73.9382885
2023,may,Cusco,La Convencion,Villa Virgen,465,Rural,Selva,1.07,0.0,6.66666666666667,6.66666666666667,5.10647063925752,15,52,15.0,20.0,12.0,11.0,8.0,103.9,0.0,0,739.62,-13.001572222222222,-73.51157166666668
2023,may,Huancavelica,Acobamba,Paucara,3419,Rural,Sierra Centro,1.07,6.66666666666667,0.0,5.0,4.22061670680455,15,57,15.0,21.0,9.0,6.0,4.0,18.9,0.0,0,3637.506666666667,-12.800140111111114,-74.7114777777778
2023,may,Huancavelica,Angaraes,Congalla,3427,Rural,Sierra Centro,1.0,20.0,0.0,0.0,4.25950070017867,15,38,12.0,11.0,7.0,5.0,2.0,19.2,0.0,0,3867.793333333333,-12.983557777777778,-74.58284155555556
2023,may,Huancavelica,Angaraes,Lircay,508,Rural,Sierra Centro,1.0,0.0,6.66666666666667,3.54591836734694,4.24406457739791,15,66,19.0,18.0,11.0,9.0,5.0,26.1,0.0,0,3364.426666666667,-13.003117555555557,-74.74706255555557
2023,may,Huancavelica,Huancavelica,Huancavelica,3413,Medio,Sierra Centro,1.3,0.0,0.0,8.23611111111111,4.23557092096418,10,39,10.0,10.0,7.0,7.0,4.0,19.0,10.0,1,3706.27,-12.780803333333331,-74.96638816666666
2023,may,Huancavelica,Huancavelica,Laria,4509,Rural,Sierra Centro,1.07,6.66666666666667,6.66666666666667,6.66666666666667,4.2677744353722,15,46,12.0,15.0,7.0,7.0,2.0,14.6,0.0,0,4075.486666666666,-12.55876222222222,-75.05060122222223
2023,may,Huancavelica,Huaytara,Pilpichaca,4513,Rural,Sierra Centro,1.0,0.0,3.57142857142857,3.57142857142857,4.19742650511881,15,52,14.0,14.0,8.0,6.0,4.0,24.8,0.0,0,4491.306666666667,-13.442563333333334,-74.96438644444446
2023,may,Huancavelica,Tayacaja,Surcubamba,482,Rural,Sierra Centro,1.0,0.0,0.0,6.66666666666667,4.17448974826024,15,55,13.0,16.0,10.0,9.0,5.0,16.7,0.0,0,2763.8600000000006,-12.077685666666667,-74.643425
2023,may,Huancavelica,Tayacaja,Surcubamba,483,Rural,Sierra Centro,1.0,6.66666666666667,13.3333333333333,4.44444444444444,4.15180230397622,15,45,11.0,13.0,5.0,4.0,4.0,15.8,0.0,0,2823.753333333333,-12.12391088888889,-74.63368744444445
2023,may,Huánuco,Ambo,Colpas,3448,Rural,Sierra Centro,1.0,0.0,0.0,0.0,3.72676533844047,15,52,11.0,15.0,9.0,7.0,5.0,21.3,0.0,0,2734.353333333333,-10.26820588888889,-76.41464033333334
2023,may,Huánuco,Ambo,San Francisco,4532,Rural,Sierra Centro,1.0,0.0,3.72960508989921,3.72960508989921,3.72960508989921,15,51,15.0,16.0,8.0,7.0,2.0,19.7,0.0,0,2630.506666666667,-10.272925333333337,-76.313706
2023,may,Huánuco,Dos De Mayo,Ripan,4521,Bajo,Sierra Centro,1.3,0.0,3.74797752876571,3.74797752876571,3.74797752876571,10,41,13.0,14.0,9.0,8.0,4.0,25.5,0.0,0,3228.0600000000004,-9.819817500000005,-76.80117883333334
2023,may,Huánuco,Huanuco,Huanuco,523,Medio Alto,Selva,1.1,0.0,11.1111111111111,5.18518518518519,3.72281124793688,10,44,10.0,13.0,9.0,9.0,6.0,15.9,0.0,0,1923.64,-9.929192,-76.247407
2023,may,Huánuco,Huanuco,Huanuco,3430,Medio Bajo,Selva,1.64,10.0,0.0,4.94949494949495,3.70419719169719,13,34,12.0,11.0,5.0,5.0,1.0,24.7,0.0,0,1981.4545454545453,-9.924934545454546,-76.2472234848485
2023,may,Huánuco,Huanuco,Huanuco,4514,Alto,Selva,1.7,0.0,4.73429951690821,4.73429951690821,3.68576834994745,10,29,8.0,9.0,4.0,4.0,2.0,23.8,20.0,1,1924.19,-9.930079666666666,-76.24678666666667
2023,may,Huánuco,Huanuco,Santa Maria Del Valle,3444,Rural,Sierra Centro,1.07,0.0,0.0,4.82993197278912,3.71141189433872,15,73,20.0,27.0,17.0,15.0,9.0,21.7,0.0,0,2777.646666666667,-9.795993666666668,-76.29152555555555
2023,may,Huánuco,Leoncio Prado,Hermilio Valdizan,553,Rural,Selva,1.4,0.0,6.66666666666667,2.22222222222222,3.70794329127663,15,56,16.0,19.0,14.0,8.0,5.0,19.4,6.66666666666667,1,1571.6,-9.199848333333332,-75.80438944444444
2023,may,Huánuco,Puerto Inca,Puerto Inca,546,Bajo,Selva,1.0,0.0,0.0,3.33333333333333,3.76653187296752,10,41,13.0,16.0,11.0,10.0,8.0,27.9,0.0,0,216.79,-9.375300166666666,-74.960072
2023,may,Huánuco,Puerto Inca,Tournavista,4528,Rural,Selva,1.13,6.66666666666667,3.57142857142857,3.57142857142857,3.69339533174485,15,52,12.0,19.0,9.0,9.0,5.0,26.9,0.0,0,210.75333333333336,-8.979480555555556,-74.72176988888889
2023,may,Ica,Chincha,Chincha Baja,3465,Medio Bajo,Costa Centro,1.0,0.0,0.0,0.0,3.7489456330036,10,43,11.0,13.0,9.0,8.0,6.0,20.3,0.0,0,81.0,-13.540438954,-76.13355810700001
2023,may,Ica,Chincha,El Carmen,4542,Medio Bajo,Costa Centro,1.0,0.0,6.22222222222222,6.22222222222222,3.73092185592186,10,52,15.0,16.0,8.0,8.0,6.0,27.6,0.0,0,156.39,-13.521458560818036,-76.06847114943695
2023,may,Ica,Chincha,El Carmen,4550,Bajo,Costa Centro,1.3,10.0,5.18518518518519,5.18518518518519,3.71307055517582,10,32,12.0,9.0,5.0,5.0,1.0,31.4,0.0,0,93.95,-13.5464685882123,-76.1139810081153
2023,may,Ica,Chincha,Pueblo Nuevo,3463,Bajo,Costa Centro,2.1,30.0,0.0,3.14814814814815,3.74245472837022,10,25,6.0,11.0,6.0,6.0,2.0,21.1,0.0,0,205.11,-13.396037166666668,-76.094
2023,may,Ica,Ica,Ica,3453,Medio Alto,Costa Centro,1.0,0.0,0.0,4.64583333333333,3.69538926681784,10,43,14.0,15.0,9.0,8.0,4.0,21.4,0.0,0,428.7,-14.101562468999996,-75.72064990700001
2023,may,Ica,Ica,Parcona,582,Medio,Costa Centro,1.5,10.0,0.0,1.11111111111111,3.67787557361017,34,38,8.0,10.0,6.0,6.0,1.0,14.7,11.1111111111111,1,464.8571428571428,-14.051692718045114,-75.70068841948236
2023,may,Ica,Ica,Parcona,4535,Bajo,Costa Centro,1.6,0.0,2.11111111111111,2.11111111111111,3.71293800539083,10,45,16.0,13.0,7.0,6.0,6.0,19.9,10.0,1,441.0100000000001,-14.058716833333332,-75.68728066666668
2023,may,Ica,Ica,Santiago,625,Bajo,Costa Centro,1.0,0.0,0.0,5.80952380952381,3.72496662216288,10,42,14.0,17.0,11.0,9.0,6.0,26.8,0.0,0,378.4,-14.286507529999998,-75.679997482
2023,may,Ica,Ica,Santiago,626,Medio Bajo,Costa Centro,1.2,10.0,0.0,5.64814814814815,3.70764119601329,10,36,10.0,10.0,7.0,5.0,4.0,21.3,0.0,0,349.4,-14.292630845833916,-75.67816944792867
2023,may,Ica,Ica,Santiago,643,Rural,Costa Centro,1.13,0.0,6.66666666666667,5.4954954954955,3.69047619047619,15,52,14.0,17.0,11.0,8.0,4.0,25.0,6.66666666666667,1,394.06666666666666,-14.271615894000002,-75.67164732066666
2023,may,Junín,Chanchamayo,Perene,655,Bajo,Selva,1.4,10.0,0.0,1.11111111111111,4.35567010309278,10,32,12.0,10.0,8.0,7.0,4.0,19.6,0.0,0,535.4599999999999,-10.922840666666666,-74.87767266666667
2023,may,Junín,Chanchamayo,Pichanaqui,687,Rural,Selva,2.0,0.0,6.66666666666667,1.66666666666667,4.33333333333333,15,55,18.0,21.0,14.0,11.0,7.0,20.6,6.66666666666667,1,725.3800000000002,-10.81718111111111,-74.89929500000002
2023,may,Junín,Concepcion,Concepcion,4564,Medio,Sierra Centro,1.0,0.0,4.35283687943262,4.35283687943262,4.35283687943262,10,24,11.0,9.0,6.0,6.0,3.0,16.7,10.0,1,3304.0800000000004,-11.921013500000004,-75.31305066666667
2023,may,Junín,Concepcion,Orcotuna,3478,Bajo,Sierra Centro,1.1,0.0,0.0,0.0,4.3891797556719,10,38,11.0,12.0,10.0,9.0,5.0,19.4,0.0,0,3277.42,-11.965370666666669,-75.31138533333333
2023,may,Junín,Huancayo,Huancayo,653,Medio Alto,Sierra Centro,1.3,0.0,20.0,8.88888888888889,4.38271604938271,10,30,8.0,12.0,7.0,7.0,4.0,19.1,10.0,1,3268.5900000000006,-12.077107500000002,-75.21142833333334
2023,may,Junín,Huancayo,Pilcomayo,681,Medio,Sierra Centro,1.5,0.0,0.0,3.01587301587302,4.34523809523809,10,32,12.0,11.0,8.0,7.0,5.0,16.4,10.0,1,3237.6400000000003,-12.055655666666668,-75.26527250000001
2023,may,Junín,Huancayo,San Agustin,4566,Medio Bajo,Sierra Centro,1.1,10.0,3.33333333333333,3.33333333333333,4.37394247038917,10,43,13.0,12.0,8.0,7.0,5.0,20.6,0.0,0,3267.59,-11.9964565,-75.2471625
2023,may,Junín,Huancayo,Saño,4565,Bajo,Sierra Centro,1.0,0.0,0.0,0.0,4.35185185185185,10,45,10.0,15.0,8.0,6.0,2.0,23.6,0.0,0,3325.06,-11.955261333333336,-75.25050266666666
2023,may,Junín,Junin,Junin,3476,Medio Bajo,Sierra Centro,1.0,0.0,0.0,0.0,4.41228070175438,10,34,9.0,14.0,8.0,7.0,7.0,18.9,0.0,0,4143.1900000000005,-11.158718833333335,-75.99316033333334
2023,may,Junín,Satipo,Pangoa,4574,Rural,Selva,1.0,0.0,1.58730158730159,1.58730158730159,4.37823834196891,15,72,20.0,33.0,19.0,16.0,14.0,23.7,0.0,0,664.7333333333335,-11.711355555555558,-74.21128577777776
2023,may,Junín,Yauli,Paccha,3484,Rural,Sierra Centro,1.13,0.0,6.66666666666667,7.16727716727717,4.36631944444444,15,56,17.0,16.0,10.0,7.0,6.0,18.7,6.66666666666667,1,3789.5466666666666,-11.471163333333331,-75.94645944444444
2023,may,La Libertad,Otuzco,Salpo,3506,Rural,Sierra Norte,1.2,0.0,16.6666666666667,16.6666666666667,4.95927477363121,15,54,13.0,16.0,8.0,7.0,3.0,23.5,6.66666666666667,1,3675.5666666666666,-8.056420666666668,-78.63056144444444
2023,may,La Libertad,Pacasmayo,Pacasmayo,4586,Medio,Costa Norte,1.18,10.0,22.2222222222222,22.2222222222222,5.00886752136752,13,56,14.0,16.0,10.0,9.0,6.0,22.3,0.0,0,41.90909090909091,-7.404465696363635,-79.57451972545454
2023,may,La Libertad,Pacasmayo,San Jose,4585,Bajo,Costa Norte,1.0,0.0,0.0,0.0,4.96768557113385,10,33,8.0,12.0,8.0,5.0,1.0,22.5,0.0,0,111.13,-7.342632333333331,-79.46257016666667
2023,may,La Libertad,Pataz,Parcoy,754,Rural,Sierra Norte,1.0,0.0,0.0,1.66666666666667,4.98394778245524,15,81,19.0,25.0,16.0,14.0,8.0,23.5,0.0,0,3411.9333333333334,-8.042817703999999,-77.47680823866669
2023,may,La Libertad,Sanchez Carrion,Huamachuco,744,Medio Bajo,Sierra Norte,1.0,0.0,0.0,2.77777777777778,5.08514469174367,10,37,11.0,11.0,7.0,7.0,6.0,19.1,0.0,0,3183.2,-7.814872833333331,-78.04578816666665
2023,may,La Libertad,Sanchez Carrion,Huamachuco,4588,Bajo,Sierra Norte,1.25,0.0,2.22222222222222,2.22222222222222,5.05946214279547,16,53,14.0,19.0,11.0,10.0,6.0,21.2,0.0,0,3212.4750000000004,-7.818978611111111,-78.04481944444446
2023,may,La Libertad,Trujillo,El Porvenir,3496,Bajo,Costa Norte,1.0,0.0,0.0,3.65591397849462,5.11108930751788,10,47,16.0,12.0,8.0,7.0,6.0,22.6,0.0,0,152.0,-8.063220286,-78.991513549
2023,may,La Libertad,Trujillo,Moche,3502,Medio Bajo,Costa Norte,1.08,0.0,0.0,4.44444444444444,5.03403770991711,18,52,19.0,11.0,8.0,7.0,6.0,19.5,0.0,0,51.625,-8.181379027777778,-78.99132569444444
2023,may,La Libertad,Trujillo,Trujillo,705,Medio Alto,Costa Norte,1.25,0.0,22.2222222222222,11.7857142857143,4.94333417127535,18,54,12.0,15.0,8.0,7.0,3.0,18.2,0.0,0,81.69166666666666,-8.091422083333333,-79.00042041666667
2023,may,Lambayeque,Chiclayo,Chiclayo,3514,Medio Alto,Costa Norte,1.69,0.0,11.1111111111111,11.5902964959569,5.51003734827264,25,42,16.0,8.0,3.0,3.0,1.0,24.4,10.0,1,33.45384615384615,-6.774298076923078,-79.85405628205127
2023,may,Lambayeque,Chiclayo,Eten,3524,Medio Bajo,Costa Norte,1.1,0.0,0.0,0.0,5.53193960511034,10,42,12.0,13.0,9.0,8.0,6.0,23.6,0.0,0,13.080000000000002,-6.909220833333333,-79.8657755
2023,may,Lambayeque,Chiclayo,La Victoria,780,Alto,Costa Norte,1.45,0.0,20.0,4.40972222222222,5.50508552935737,13,41,12.0,16.0,11.0,10.0,7.0,26.9,10.0,1,30.590909090909086,-6.7920004545454535,-79.84710015151516
2023,may,Lambayeque,Chiclayo,Pomalca,810,Medio Bajo,Costa Norte,1.0,0.0,0.0,2.77777777777778,5.54840893703453,13,47,15.0,16.0,8.0,8.0,7.0,25.5,0.0,0,48.44545454545455,-6.766301818181817,-79.78772242424242
2023,may,Lambayeque,Ferreñafe,Pitipo,787,Bajo,Costa Norte,1.0,0.0,0.0,3.7037037037037,5.57482993197279,10,45,16.0,13.0,7.0,7.0,3.0,27.5,0.0,0,114.47,-6.4817670000000005,-79.65124483333334
2023,may,Lambayeque,Ferreñafe,Pueblo Nuevo,4607,Medio Bajo,Costa Norte,1.15,0.0,3.02222222222222,3.02222222222222,5.5222371967655,21,66,23.0,17.0,10.0,9.0,5.0,27.8,0.0,0,49.76153846153847,-6.638367179487178,-79.79563217948717
2023,may,Lambayeque,Lambayeque,Lambayeque,812,Rural,Costa Norte,1.0,0.0,7.14285714285714,5.90702947845805,5.52680009201748,15,73,21.0,27.0,17.0,13.0,8.0,28.3,6.66666666666667,1,17.96666666666666,-6.711366999999999,-79.96830966666667
2023,may,Lambayeque,Lambayeque,Lambayeque,3519,Medio,Costa Norte,1.73,10.0,0.0,5.95767195767196,5.53228021978022,13,38,11.0,10.0,6.0,5.0,4.0,27.4,0.0,0,24.827272727272728,-6.707036666666667,-79.90155393939393
2023,may,Lambayeque,Lambayeque,Lambayeque,4603,Medio Alto,Costa Norte,1.6,0.0,5.58531746031746,5.58531746031746,5.50580997949419,10,34,12.0,8.0,7.0,6.0,3.0,23.9,20.0,1,23.17,-6.704542833333333,-79.90917933333333
2023,may,Lambayeque,Lambayeque,San Jose,4602,Bajo,Costa Norte,1.17,0.0,0.0,0.0,5.49631120053655,16,52,17.0,14.0,8.0,7.0,4.0,26.8,0.0,0,17.09166666666667,-6.769761388888888,-79.96734041666667
2023,may,Lima Metropolitana,Lima,Carabayllo,3579,Bajo,Lima Metropolitana,1.0,0.0,0.0,4.4,10.92383489808,10,46,15.0,13.0,10.0,9.0,4.0,17.4,0.0,0,331.06999999999994,-11.886334833333333,-77.01656983333334
2023,may,Lima Metropolitana,Lima,Carabayllo,4615,Medio,Lima Metropolitana,1.0,0.0,4.23076923076923,4.23076923076923,10.9044663964877,10,41,10.0,12.0,6.0,6.0,6.0,14.6,0.0,0,216.56000000000003,-11.8679725,-77.04489566666666
2023,may,Lima Metropolitana,Lima,Chorrillos,941,Medio,Lima Metropolitana,1.2,0.0,0.0,11.6402116402116,10.8851664559629,10,51,13.0,20.0,12.0,10.0,6.0,18.9,10.0,1,81.92,-12.1799255,-77.02140533333333
2023,may,Lima Metropolitana,Lima,Chorrillos,942,Medio Bajo,Lima Metropolitana,1.2,0.0,0.0,11.5656565656566,10.8836025576308,10,53,17.0,10.0,7.0,7.0,5.0,19.0,10.0,1,129.64999999999998,-12.1869115,-77.02091516666667
2023,may,Lima Metropolitana,Lima,Comas,3539,Medio Bajo,Lima Metropolitana,1.7,10.0,11.1111111111111,8.06286549707602,10.882044175695,10,32,9.0,10.0,4.0,4.0,2.0,20.0,22.2222222222222,1,137.79000000000002,-11.927507333333336,-77.06974233333334
2023,may,Lima Metropolitana,Lima,Comas,4668,Bajo,Lima Metropolitana,1.0,0.0,8.42592592592593,8.42592592592593,10.9020092778896,10,38,12.0,9.0,7.0,7.0,3.0,16.2,20.0,1,168.42000000000002,-11.903725166666666,-77.05581499999998
2023,may,Lima Metropolitana,Lima,El Agustino,910,Medio,Lima Metropolitana,1.09,0.0,10.0,3.33333333333333,10.9179987167685,13,51,14.0,13.0,9.0,8.0,6.0,15.0,0.0,0,245.25454545454548,-12.041318181818182,-76.98873484848484
2023,may,Lima Metropolitana,Lima,El Agustino,4643,Medio Alto,Lima Metropolitana,2.5,10.0,3.0,3.0,10.8988443330549,10,21,6.0,6.0,3.0,3.0,2.0,13.5,33.3333333333333,1,295.54999999999995,-12.0303195,-76.96255916666667
2023,may,Lima Metropolitana,Lima,Independencia,862,Medio Bajo,Lima Metropolitana,1.0,0.0,0.0,4.6594982078853,10.9381341561727,10,46,16.0,15.0,9.0,9.0,6.0,14.2,0.0,0,127.93,-11.995332,-77.05151166666667
2023,may,Lima Metropolitana,Lima,Independencia,4624,Medio Bajo,Lima Metropolitana,1.18,0.0,4.68013468013468,4.68013468013468,10.9190115440116,13,44,16.0,13.0,8.0,8.0,5.0,20.4,0.0,0,118.47272727272728,-11.975448181818182,-77.05556712121212
2023,may,Lima Metropolitana,Lima,La Molina,3575,Alto,Lima Metropolitana,1.9,0.0,40.0,41.4285714285714,10.8999556774426,10,30,8.0,8.0,5.0,3.0,1.0,11.9,30.0,1,275.79999999999995,-12.104108166666666,-76.94147483333333
2023,may,Lima Metropolitana,Lima,Lima,4645,Medio Alto,Lima Metropolitana,1.0,0.0,13.2275132275132,13.2275132275132,10.9332310159836,10,39,13.0,10.0,8.0,8.0,1.0,13.5,0.0,0,125.34,-12.050499333333336,-77.06336833333333
2023,may,Lima Metropolitana,Lima,Lima,4648,Medio Bajo,Lima Metropolitana,1.0,0.0,12.6262626262626,12.6262626262626,10.9142167011732,13,51,10.0,16.0,7.0,6.0,2.0,13.0,0.0,0,194.9090909090909,-12.057699393939394,-77.01496333333334
2023,may,Lima Metropolitana,Lima,Lince,3558,Medio Alto,Lima Metropolitana,2.8,10.0,10.0,10.0,10.8952684082893,10,9,3.0,3.0,2.0,2.0,2.0,12.7,66.6666666666667,1,137.55,-12.0823245,-77.03349333333333
2023,may,Lima Metropolitana,Lima,Los Olivos,840,Medio Alto,Lima Metropolitana,2.0,0.0,0.0,14.4444444444444,10.9919259442656,10,25,7.0,6.0,4.0,4.0,3.0,10.4,30.0,1,124.91,-11.9397935,-77.07427783333334
2023,may,Lima Metropolitana,Lima,Los Olivos,846,Alto,Lima Metropolitana,2.4,10.0,40.0,14.962962962963,11.0248118855385,10,24,9.0,2.0,1.0,1.0,1.0,13.4,22.2222222222222,1,85.75,-11.988220000000002,-77.07109249999999
2023,may,Lima Metropolitana,Lima,Los Olivos,3534,Medio,Lima Metropolitana,1.18,0.0,10.0,15.1971326164875,11.044151108918,13,40,8.0,11.0,8.0,7.0,6.0,12.7,10.0,1,104.7090909090909,-11.94199409090909,-77.08347742424242
2023,may,Lima Metropolitana,Lima,Magdalena Del Mar,919,Alto,Lima Metropolitana,1.7,0.0,30.0,32.7777777777778,11.0423508483853,10,24,7.0,9.0,7.0,4.0,2.0,11.3,30.0,1,87.86,-12.092244499999998,-77.06870233333333
2023,may,Lima Metropolitana,Lima,Pachacamac,984,Bajo,Lima Metropolitana,1.3,0.0,0.0,3.33333333333333,11.0749801928804,10,38,10.0,11.0,6.0,6.0,3.0,14.1,10.0,1,80.16999999999999,-12.228059166666668,-76.86530466666667
2023,may,Lima Metropolitana,Lima,Puente Piedra,3530,Medio,Lima Metropolitana,1.3,10.0,10.0,6.36243386243386,11.0731331478754,10,41,12.0,11.0,7.0,6.0,1.0,14.0,0.0,0,210.44,-11.858676833333334,-77.07937283333334
2023,may,Lima Metropolitana,Lima,San Juan De Lurigancho,869,Bajo,Lima Metropolitana,1.1,0.0,0.0,7.38247863247863,11.0541397805549,10,33,9.0,14.0,9.0,7.0,3.0,16.7,20.0,1,375.02,-11.952305833333332,-77.00733266666667
2023,may,Lima Metropolitana,Lima,San Juan De Lurigancho,871,Medio Bajo,Lima Metropolitana,1.27,20.0,0.0,7.542194092827,11.0694580343553,13,56,19.0,18.0,11.0,11.0,4.0,19.2,0.0,0,282.6636363636364,-11.964689696969698,-77.00717606060606
2023,may,Lima Metropolitana,Lima,San Juan De Lurigancho,3545,Medio Bajo,Lima Metropolitana,1.0,0.0,0.0,7.44791666666666,11.0505358838692,10,49,13.0,11.0,7.0,6.0,5.0,17.9,0.0,0,321.98999999999995,-11.958291666666666,-77.00652516666665
2023,may,Lima Metropolitana,Lima,San Juan De Lurigancho,4627,Bajo,Lima Metropolitana,1.17,0.0,7.3559670781893,7.3559670781893,11.0316783141015,18,48,10.0,14.0,7.0,6.0,4.0,18.2,0.0,0,425.6416666666667,-11.955853472222223,-76.97105833333332
2023,may,Lima Metropolitana,Lima,San Juan De Lurigancho,4634,Bajo,Lima Metropolitana,1.0,0.0,7.26626016260162,7.26626016260162,11.0128849949974,13,59,17.0,20.0,11.0,8.0,7.0,18.6,0.0,0,316.4545454545455,-11.99695787878788,-76.99351818181817
2023,may,Lima Metropolitana,Lima,San Juan De Lurigancho,4636,Medio,Lima Metropolitana,1.18,0.0,7.17871485943775,7.17871485943775,10.9941555987474,13,44,16.0,12.0,7.0,6.0,4.0,17.9,10.0,1,232.67272727272723,-12.014756363636364,-77.0066603030303
2023,may,Lima Metropolitana,Lima,San Juan De Miraflores,3565,Medio Alto,Lima Metropolitana,1.8,10.0,0.0,5.8974358974359,10.9924677284609,10,27,9.0,7.0,4.0,4.0,3.0,10.6,11.1111111111111,1,93.8,-12.161241666666664,-76.9842625
2023,may,Lima Metropolitana,Lima,Santa Anita,4641,Medio Bajo,Lima Metropolitana,1.5,0.0,7.96296296296296,7.96296296296296,10.99266881894,10,24,8.0,9.0,6.0,5.0,3.0,10.3,30.0,1,271.19,-12.045793,-76.9752515
2023,may,Lima Metropolitana,Lima,Santiago De Surco,4656,Alto,Lima Metropolitana,2.5,0.0,29.5940170940171,29.5940170940171,11.0248301238149,10,10,2.0,2.0,2.0,2.0,1.0,14.3,70.0,1,148.67000000000002,-12.121927666666668,-76.9836205
2023,may,Lima Metropolitana,Lima,Villa Maria Del Triunfo,3570,Medio,Lima Metropolitana,2.0,20.0,11.1111111111111,4.21006944444444,11.1244503432004,10,32,8.0,10.0,8.0,7.0,3.0,15.6,12.5,1,187.86,-12.170189333333331,-76.94422933333333
2023,may,Lima Metropolitana,Lima,Villa Maria Del Triunfo,3574,Medio,Lima Metropolitana,1.18,0.0,0.0,4.46127946127946,11.1267699884901,13,38,10.0,11.0,6.0,5.0,2.0,14.8,10.0,1,100.74545454545456,-12.224833787878788,-76.90704060606062
2023,may,Loreto,Alto Amazonas,Yurimaguas,3619,Medio Bajo,Selva,1.0,0.0,0.0,1.05263157894737,3.97708608368507,10,44,11.0,13.0,10.0,8.0,6.0,23.3,0.0,0,159.29999999999998,-5.903096333333333,-76.10162066666666
2023,may,Loreto,Datem Del Marañon,Morona,4704,Rural,Selva,1.0,6.66666666666667,4.05951273826922,4.05951273826922,4.05951273826922,18,73,21.0,29.0,15.0,12.0,8.0,26.8,0.0,0,135.08124999999998,-4.729792916666667,-77.06248395833335
2023,may,Loreto,Maynas,Iquitos,3610,Medio,Selva,1.09,0.0,0.0,6.28472222222222,4.12361030782083,13,67,21.0,19.0,9.0,8.0,4.0,25.8,0.0,0,123.63636363636364,-3.735041228181818,-73.24790170363637
2023,may,Loreto,Maynas,Iquitos,4692,Medio Alto,Selva,1.09,10.0,6.09427609427609,6.09427609427609,4.10202072505737,13,46,12.0,13.0,9.0,8.0,5.0,20.1,0.0,0,104.26363636363637,-3.732867272727273,-73.25595924242424
2023,may,Loreto,Maynas,Punchana,1047,Medio Bajo,Selva,1.17,0.0,0.0,3.05555555555556,4.03858741487608,18,57,17.0,17.0,9.0,7.0,4.0,20.3,0.0,0,94.925,-3.7209456944444455,-73.25053444444444
2023,may,Loreto,Maynas,Punchana,4691,Medio,Selva,1.18,0.0,2.93333333333333,2.93333333333333,4.0178767101844,13,51,11.0,16.0,9.0,7.0,6.0,16.9,0.0,0,128.45454545454547,-3.725156506363636,-73.25120939545455
2023,may,Loreto,Maynas,San Juan Bautista,1062,Medio Bajo,Selva,1.1,10.0,0.0,4.80006105006105,3.99737733921407,10,53,18.0,19.0,13.0,12.0,5.0,24.0,0.0,0,98.56,-3.762893166666667,-73.28019100000002
2023,may,Loreto,Requena,Jenaro Herrera,1095,Rural,Selva,1.0,0.0,0.0,1.78571428571429,4.08065603378103,15,67,14.0,24.0,12.0,11.0,6.0,19.5,0.0,0,119.4,-4.885052880666666,-73.71841910133334
2023,may,Madre de Dios,Manu,Huepetuhe,4721,Medio Bajo,Selva,1.9,0.0,3.33333333333333,3.33333333333333,4.89146125864876,10,37,12.0,10.0,5.0,4.0,2.0,21.5,20.0,1,478.8,-12.996302213000002,-70.52516490299999
2023,may,Madre de Dios,Tambopata,Inambari,3637,Medio Bajo,Selva,1.6,10.0,0.0,3.24175824175824,4.96974384280084,10,28,7.0,10.0,5.0,4.0,3.0,23.7,0.0,0,391.6,-13.099639405,-70.36939485299999
2023,may,Madre de Dios,Tambopata,Laberinto,3642,Rural,Selva,1.13,6.66666666666667,0.0,1.33333333333333,4.94412660649774,15,56,12.0,23.0,14.0,11.0,8.0,20.2,0.0,0,233.9333333333333,-12.702265871333337,-69.65673339133333
2023,may,Madre de Dios,Tambopata,Tambopata,1103,Medio,Selva,1.3,0.0,0.0,5.4667577413479,4.9187721110798,10,36,8.0,10.0,7.0,7.0,3.0,21.9,10.0,1,237.4,-12.585971465,-69.19492836500001
2023,may,Madre de Dios,Tambopata,Tambopata,1124,Medio,Selva,1.0,0.0,0.0,5.50361336946703,4.94469674316613,10,38,14.0,10.0,6.0,6.0,4.0,20.4,0.0,0,242.9,-12.583916214,-69.19575097100001
2023,may,Madre de Dios,Tambopata,Tambopata,1129,Medio,Selva,1.0,0.0,12.5,5.459229390681,4.91959675969828,10,39,14.0,13.0,9.0,8.0,4.0,23.0,0.0,0,241.7,-12.579811358,-69.20151040099998
2023,may,Madre de Dios,Tambopata,Tambopata,3629,Alto,Selva,1.0,0.0,10.0,5.41555555555555,4.89475031141698,10,34,10.0,12.0,7.0,6.0,4.0,20.0,0.0,0,240.4,-12.59703277,-69.190266409
2023,may,Madre de Dios,Tambopata,Tambopata,3630,Medio,Selva,1.5,0.0,0.0,5.37257495590829,4.87015357618373,10,41,13.0,13.0,5.0,4.0,2.0,21.3,10.0,1,237.0,-12.599741951,-69.19169654999999
